Series ID,Year,Period,Label,Value,1-Month % Change
LAUST440000000000003,2010,M01,2010 Jan,12.1,13.1
LAUST440000000000003,2010,M02,2010 Feb,11.9,-1.7
LAUST440000000000003,2010,M03,2010 Mar,11.7,-1.7
LAUST440000000000003,2010,M04,2010 Apr,11.2,-4.3
LAUST440000000000003,2010,M05,2010 May,11.2,0.0
LAUST440000000000003,2010,M06,2010 Jun,10.9,-2.7
LAUST440000000000003,2010,M07,2010 Jul,11.4,4.6
LAUST440000000000003,2010,M08,2010 Aug,11.3,-0.9
LAUST440000000000003,2010,M09,2010 Sep,10.7,-5.3
LAUST440000000000003,2010,M10,2010 Oct,10.6,-0.9
LAUST440000000000003,2010,M11,2010 Nov,10.7,0.9
LAUST440000000000003,2010,M12,2010 Dec,10.8,0.9
LAUST440000000000003,2011,M01,2011 Jan,12.0,11.1
LAUST440000000000003,2011,M02,2011 Feb,11.7,-2.5
LAUST440000000000003,2011,M03,2011 Mar,11.5,-1.7
LAUST440000000000003,2011,M04,2011 Apr,10.7,-7.0
LAUST440000000000003,2011,M05,2011 May,10.7,0.0
LAUST440000000000003,2011,M06,2011 Jun,10.5,-1.9
LAUST440000000000003,2011,M07,2011 Jul,11.1,5.7
LAUST440000000000003,2011,M08,2011 Aug,11.0,-0.9
LAUST440000000000003,2011,M09,2011 Sep,10.6,-3.6
LAUST440000000000003,2011,M10,2011 Oct,10.8,1.9
LAUST440000000000003,2011,M11,2011 Nov,10.9,0.9
LAUST440000000000003,2011,M12,2011 Dec,10.9,0.0
LAUST440000000000003,2012,M01,2012 Jan,12.2,11.9
LAUST440000000000003,2012,M02,2012 Feb,11.8,-3.3
LAUST440000000000003,2012,M03,2012 Mar,11.4,-3.4
LAUST440000000000003,2012,M04,2012 Apr,10.4,-8.8
LAUST440000000000003,2012,M05,2012 May,10.4,0.0
LAUST440000000000003,2012,M06,2012 Jun,10.1,-2.9
LAUST440000000000003,2012,M07,2012 Jul,10.5,4.0
LAUST440000000000003,2012,M08,2012 Aug,10.2,-2.9
LAUST440000000000003,2012,M09,2012 Sep,9.6,-5.9
LAUST440000000000003,2012,M10,2012 Oct,9.5,-1.0
LAUST440000000000003,2012,M11,2012 Nov,9.4,-1.1
LAUST440000000000003,2012,M12,2012 Dec,9.2,-2.1
LAUST440000000000003,2013,M01,2013 Jan,10.5,14.1
LAUST440000000000003,2013,M02,2013 Feb,10.1,-3.8
LAUST440000000000003,2013,M03,2013 Mar,9.8,-3.0
LAUST440000000000003,2013,M04,2013 Apr,9.0,-8.2
LAUST440000000000003,2013,M05,2013 May,9.0,0.0
LAUST440000000000003,2013,M06,2013 Jun,8.9,-1.1
LAUST440000000000003,2013,M07,2013 Jul,9.4,5.6
LAUST440000000000003,2013,M08,2013 Aug,9.3,-1.1
LAUST440000000000003,2013,M09,2013 Sep,8.8,-5.4
LAUST440000000000003,2013,M10,2013 Oct,8.8,0.0
LAUST440000000000003,2013,M11,2013 Nov,8.8,0.0
LAUST440000000000003,2013,M12,2013 Dec,8.7,-1.1
LAUST440000000000003,2014,M01,2014 Jan,9.8,12.6
LAUST440000000000003,2014,M02,2014 Feb,9.4,-4.1
LAUST440000000000003,2014,M03,2014 Mar,9.0,-4.3
LAUST440000000000003,2014,M04,2014 Apr,7.9,-12.2
LAUST440000000000003,2014,M05,2014 May,7.7,-2.5
LAUST440000000000003,2014,M06,2014 Jun,7.3,-5.2
LAUST440000000000003,2014,M07,2014 Jul,7.7,5.5
LAUST440000000000003,2014,M08,2014 Aug,7.4,-3.9
LAUST440000000000003,2014,M09,2014 Sep,6.8,-8.1
LAUST440000000000003,2014,M10,2014 Oct,6.4,-5.9
LAUST440000000000003,2014,M11,2014 Nov,6.6,3.1
LAUST440000000000003,2014,M12,2014 Dec,6.3,-4.5
LAUST440000000000003,2015,M01,2015 Jan,7.5,19.0
LAUST440000000000003,2015,M02,2015 Feb,7.2,-4.0
LAUST440000000000003,2015,M03,2015 Mar,6.8,-5.6
LAUST440000000000003,2015,M04,2015 Apr,5.9,-13.2
LAUST440000000000003,2015,M05,2015 May,6.0,1.7
LAUST440000000000003,2015,M06,2015 Jun,5.8,-3.3
LAUST440000000000003,2015,M07,2015 Jul,6.1,5.2
LAUST440000000000003,2015,M08,2015 Aug,5.9,-3.3
LAUST440000000000003,2015,M09,2015 Sep,5.2,-11.9
LAUST440000000000003,2015,M10,2015 Oct,5.1,-1.9
LAUST440000000000003,2015,M11,2015 Nov,5.3,3.9
LAUST440000000000003,2015,M12,2015 Dec,5.2,-1.9
LAUST440000000000003,2016,M01,2016 Jan,6.3,21.2
LAUST440000000000003,2016,M02,2016 Feb,6.1,-3.2
LAUST440000000000003,2016,M03,2016 Mar,5.7,-6.6
LAUST440000000000003,2016,M04,2016 Apr,5.0,-12.3
LAUST440000000000003,2016,M05,2016 May,5.1,2.0
LAUST440000000000003,2016,M06,2016 Jun,5.0,-2.0
LAUST440000000000003,2016,M07,2016 Jul,5.5,10.0
LAUST440000000000003,2016,M08,2016 Aug,5.3,-3.6
LAUST440000000000003,2016,M09,2016 Sep,4.8,-9.4
LAUST440000000000003,2016,M10,2016 Oct,4.5,-6.3
LAUST440000000000003,2016,M11,2016 Nov,4.5,0.0
LAUST440000000000003,2016,M12,2016 Dec,4.3,-4.4
LAUST440000000000003,2017,M01,2017 Jan,5.5,27.9
LAUST440000000000003,2017,M02,2017 Feb,5.1,-7.3
LAUST440000000000003,2017,M03,2017 Mar,4.7,-7.8
LAUST440000000000003,2017,M04,2017 Apr,4.0,-14.9
LAUST440000000000003,2017,M05,2017 May,4.0,0.0
LAUST440000000000003,2017,M06,2017 Jun,4.1,2.5
LAUST440000000000003,2017,M07,2017 Jul,4.6,12.2
LAUST440000000000003,2017,M08,2017 Aug,4.5,-2.2
LAUST440000000000003,2017,M09,2017 Sep,4.0,-11.1
LAUST440000000000003,2017,M10,2017 Oct,3.9,-2.5
LAUST440000000000003,2017,M11,2017 Nov,4.3,10.3
LAUST440000000000003,2017,M12,2017 Dec,4.1,-4.7
LAUST440000000000003,2018,M01,2018 Jan,5.3,29.3
LAUST440000000000003,2018,M02,2018 Feb,5.0,-5.7
LAUST440000000000003,2018,M03,2018 Mar,4.5,-10.0
LAUST440000000000003,2018,M04,2018 Apr,3.8,-15.6
LAUST440000000000003,2018,M05,2018 May,3.6,-5.3
LAUST440000000000003,2018,M06,2018 Jun,3.6,0.0
LAUST440000000000003,2018,M07,2018 Jul,4.1,13.9
LAUST440000000000003,2018,M08,2018 Aug,4.0,-2.4
LAUST440000000000003,2018,M09,2018 Sep,3.5,-12.5
LAUST440000000000003,2018,M10,2018 Oct,3.3,-5.7
LAUST440000000000003,2018,M11,2018 Nov,3.6,9.1
LAUST440000000000003,2018,M12,2018 Dec,3.5,-2.8
LAUST440000000000003,2019,M01,2019 Jan,4.6,31.4
LAUST440000000000003,2019,M02,2019 Feb,4.3,-6.5
LAUST440000000000003,2019,M03,2019 Mar,3.9,-9.3
LAUST440000000000003,2019,M04,2019 Apr,3.2,-17.9
LAUST440000000000003,2019,M05,2019 May,3.3,3.1
LAUST440000000000003,2019,M06,2019 Jun,3.3,0.0
LAUST440000000000003,2019,M07,2019 Jul,3.9,18.2
LAUST440000000000003,2019,M08,2019 Aug,3.7,-5.1
LAUST440000000000003,2019,M09,2019 Sep,3.1,-16.2
LAUST440000000000003,2019,M10,2019 Oct,2.9,-6.5
LAUST440000000000003,2019,M11,2019 Nov,3.3,13.8
LAUST440000000000003,2019,M12,2019 Dec,3.2,-3.0
LAUST440000000000003,2020,M01,2020 Jan,4.1,28.1
LAUST440000000000003,2020,M02,2020 Feb,4.0,-2.4
LAUST440000000000003,2020,M03,2020 Mar,5.0,25.0
LAUST440000000000003,2020,M04,2020 Apr,17.9,258.0
LAUST440000000000003,2020,M05,2020 May,16.2,-9.5
LAUST440000000000003,2020,M06,2020 Jun,12.3,-24.1
LAUST440000000000003,2020,M07,2020 Jul,11.5,-6.5
LAUST440000000000003,2020,M08,2020 Aug,13.0,13.0
LAUST440000000000003,2020,M09,2020 Sep,10.2,-21.5
LAUST440000000000003,2020,M10,2020 Oct,6.5,-36.3
LAUST440000000000003,2020,M11,2020 Nov,7.0,7.7
LAUST440000000000003,2020,M12,2020 Dec,7.7,10.0
LAUST450000000000003,2005,M01,2005 Jan,7.1,4.4
LAUST450000000000003,2005,M02,2005 Feb,7.2,1.4
LAUST450000000000003,2005,M03,2005 Mar,6.4,-11.1
LAUST450000000000003,2005,M04,2005 Apr,6.1,-4.7
LAUST450000000000003,2005,M05,2005 May,6.2,1.6
LAUST450000000000003,2005,M06,2005 Jun,6.9,11.3
LAUST450000000000003,2005,M07,2005 Jul,6.6,-4.3
LAUST450000000000003,2005,M08,2005 Aug,6.8,3.0
LAUST450000000000003,2005,M09,2005 Sep,6.9,1.5
LAUST450000000000003,2005,M10,2005 Oct,6.9,0.0
LAUST450000000000003,2005,M11,2005 Nov,6.9,0.0
LAUST450000000000003,2005,M12,2005 Dec,6.7,-2.9
LAUST450000000000003,2006,M01,2006 Jan,6.8,1.5
LAUST450000000000003,2006,M02,2006 Feb,6.8,0.0
LAUST450000000000003,2006,M03,2006 Mar,6.2,-8.8
LAUST450000000000003,2006,M04,2006 Apr,6.1,-1.6
LAUST450000000000003,2006,M05,2006 May,6.2,1.6
LAUST450000000000003,2006,M06,2006 Jun,6.8,9.7
LAUST450000000000003,2006,M07,2006 Jul,6.6,-2.9
LAUST450000000000003,2006,M08,2006 Aug,6.8,3.0
LAUST450000000000003,2006,M09,2006 Sep,6.5,-4.4
LAUST450000000000003,2006,M10,2006 Oct,6.2,-4.6
LAUST450000000000003,2006,M11,2006 Nov,6.2,0.0
LAUST450000000000003,2006,M12,2006 Dec,6.0,-3.2
LAUST450000000000003,2007,M01,2007 Jan,6.5,8.3
LAUST450000000000003,2007,M02,2007 Feb,6.1,-6.2
LAUST450000000000003,2007,M03,2007 Mar,5.3,-13.1
LAUST450000000000003,2007,M04,2007 Apr,5.2,-1.9
LAUST450000000000003,2007,M05,2007 May,5.1,-1.9
LAUST450000000000003,2007,M06,2007 Jun,5.9,15.7
LAUST450000000000003,2007,M07,2007 Jul,5.8,-1.7
LAUST450000000000003,2007,M08,2007 Aug,5.7,-1.7
LAUST450000000000003,2007,M09,2007 Sep,5.6,-1.8
LAUST450000000000003,2007,M10,2007 Oct,5.6,0.0
LAUST450000000000003,2007,M11,2007 Nov,5.4,-3.6
LAUST450000000000003,2007,M12,2007 Dec,5.8,7.4
LAUST450000000000003,2008,M01,2008 Jan,6.0,3.4
LAUST450000000000003,2008,M02,2008 Feb,5.7,-5.0
LAUST450000000000003,2008,M03,2008 Mar,5.4,-5.3
LAUST450000000000003,2008,M04,2008 Apr,5.2,-3.7
LAUST450000000000003,2008,M05,2008 May,5.8,11.5
LAUST450000000000003,2008,M06,2008 Jun,6.6,13.8
LAUST450000000000003,2008,M07,2008 Jul,6.9,4.5
LAUST450000000000003,2008,M08,2008 Aug,7.5,8.7
LAUST450000000000003,2008,M09,2008 Sep,7.5,0.0
LAUST450000000000003,2008,M10,2008 Oct,7.8,4.0
LAUST450000000000003,2008,M11,2008 Nov,8.0,2.6
LAUST450000000000003,2008,M12,2008 Dec,9.1,13.8
LAUST450000000000003,2009,M01,2009 Jan,10.6,16.5
LAUST450000000000003,2009,M02,2009 Feb,11.0,3.8
LAUST450000000000003,2009,M03,2009 Mar,10.9,-0.9
LAUST450000000000003,2009,M04,2009 Apr,10.7,-1.8
LAUST450000000000003,2009,M05,2009 May,11.1,3.7
LAUST450000000000003,2009,M06,2009 Jun,11.9,7.2
LAUST450000000000003,2009,M07,2009 Jul,11.6,-2.5
LAUST450000000000003,2009,M08,2009 Aug,11.5,-0.9
LAUST450000000000003,2009,M09,2009 Sep,11.5,0.0
LAUST450000000000003,2009,M10,2009 Oct,11.5,0.0
LAUST450000000000003,2009,M11,2009 Nov,11.3,-1.7
LAUST450000000000003,2009,M12,2009 Dec,11.5,1.8
LAUST450000000000003,2010,M01,2010 Jan,12.4,7.8
LAUST450000000000003,2010,M02,2010 Feb,12.1,-2.4
LAUST450000000000003,2010,M03,2010 Mar,11.5,-5.0
LAUST450000000000003,2010,M04,2010 Apr,10.9,-5.2
LAUST450000000000003,2010,M05,2010 May,10.7,-1.8
LAUST450000000000003,2010,M06,2010 Jun,11.2,4.7
LAUST450000000000003,2010,M07,2010 Jul,11.0,-1.8
LAUST450000000000003,2010,M08,2010 Aug,11.2,1.8
LAUST450000000000003,2010,M09,2010 Sep,10.7,-4.5
LAUST450000000000003,2010,M10,2010 Oct,10.5,-1.9
LAUST450000000000003,2010,M11,2010 Nov,10.9,3.8
LAUST450000000000003,2010,M12,2010 Dec,10.8,-0.9
LAUST450000000000003,2011,M01,2011 Jan,11.3,4.6
LAUST450000000000003,2011,M02,2011 Feb,11.0,-2.7
LAUST450000000000003,2011,M03,2011 Mar,10.3,-6.4
LAUST450000000000003,2011,M04,2011 Apr,10.0,-2.9
LAUST450000000000003,2011,M05,2011 May,10.3,3.0
LAUST450000000000003,2011,M06,2011 Jun,11.1,7.8
LAUST450000000000003,2011,M07,2011 Jul,10.8,-2.7
LAUST450000000000003,2011,M08,2011 Aug,11.0,1.9
LAUST450000000000003,2011,M09,2011 Sep,10.7,-2.7
LAUST450000000000003,2011,M10,2011 Oct,10.3,-3.7
LAUST450000000000003,2011,M11,2011 Nov,10.0,-2.9
LAUST450000000000003,2011,M12,2011 Dec,9.9,-1.0
LAUST450000000000003,2012,M01,2012 Jan,10.2,3.0
LAUST450000000000003,2012,M02,2012 Feb,10.0,-2.0
LAUST450000000000003,2012,M03,2012 Mar,9.3,-7.0
LAUST450000000000003,2012,M04,2012 Apr,8.8,-5.4
LAUST450000000000003,2012,M05,2012 May,9.2,4.5
LAUST450000000000003,2012,M06,2012 Jun,9.8,6.5
LAUST450000000000003,2012,M07,2012 Jul,9.8,0.0
LAUST450000000000003,2012,M08,2012 Aug,9.5,-3.1
LAUST450000000000003,2012,M09,2012 Sep,8.6,-9.5
LAUST450000000000003,2012,M10,2012 Oct,8.6,0.0
LAUST450000000000003,2012,M11,2012 Nov,8.2,-4.7
LAUST450000000000003,2012,M12,2012 Dec,8.6,4.9
LAUST450000000000003,2013,M01,2013 Jan,9.1,5.8
LAUST450000000000003,2013,M02,2013 Feb,8.6,-5.5
LAUST450000000000003,2013,M03,2013 Mar,7.7,-10.5
LAUST450000000000003,2013,M04,2013 Apr,7.4,-3.9
LAUST450000000000003,2013,M05,2013 May,7.6,2.7
LAUST450000000000003,2013,M06,2013 Jun,8.3,9.2
LAUST450000000000003,2013,M07,2013 Jul,7.9,-4.8
LAUST450000000000003,2013,M08,2013 Aug,7.7,-2.5
LAUST450000000000003,2013,M09,2013 Sep,7.3,-5.2
LAUST450000000000003,2013,M10,2013 Oct,7.1,-2.7
LAUST450000000000003,2013,M11,2013 Nov,6.6,-7.0
LAUST450000000000003,2013,M12,2013 Dec,6.3,-4.5
LAUST450000000000003,2014,M01,2014 Jan,6.7,6.3
LAUST450000000000003,2014,M02,2014 Feb,6.5,-3.0
LAUST450000000000003,2014,M03,2014 Mar,6.1,-6.2
LAUST450000000000003,2014,M04,2014 Apr,5.2,-14.8
LAUST450000000000003,2014,M05,2014 May,5.9,13.5
LAUST450000000000003,2014,M06,2014 Jun,6.6,11.9
LAUST450000000000003,2014,M07,2014 Jul,7.1,7.6
LAUST450000000000003,2014,M08,2014 Aug,7.2,1.4
LAUST450000000000003,2014,M09,2014 Sep,6.7,-6.9
LAUST450000000000003,2014,M10,2014 Oct,6.5,-3.0
LAUST450000000000003,2014,M11,2014 Nov,6.5,0.0
LAUST450000000000003,2014,M12,2014 Dec,6.4,-1.5
LAUST450000000000003,2015,M01,2015 Jan,7.0,9.4
LAUST450000000000003,2015,M02,2015 Feb,6.5,-7.1
LAUST450000000000003,2015,M03,2015 Mar,6.1,-6.2
LAUST450000000000003,2015,M04,2015 Apr,5.6,-8.2
LAUST450000000000003,2015,M05,2015 May,6.0,7.1
LAUST450000000000003,2015,M06,2015 Jun,6.3,5.0
LAUST450000000000003,2015,M07,2015 Jul,6.2,-1.6
LAUST450000000000003,2015,M08,2015 Aug,6.0,-3.2
LAUST450000000000003,2015,M09,2015 Sep,5.4,-10.0
LAUST450000000000003,2015,M10,2015 Oct,5.7,5.6
LAUST450000000000003,2015,M11,2015 Nov,5.5,-3.5
LAUST450000000000003,2015,M12,2015 Dec,5.5,0.0
LAUST450000000000003,2016,M01,2016 Jan,5.8,5.5
LAUST450000000000003,2016,M02,2016 Feb,5.4,-6.9
LAUST450000000000003,2016,M03,2016 Mar,5.3,-1.9
LAUST450000000000003,2016,M04,2016 Apr,4.6,-13.2
LAUST450000000000003,2016,M05,2016 May,4.6,0.0
LAUST450000000000003,2016,M06,2016 Jun,5.4,17.4
LAUST450000000000003,2016,M07,2016 Jul,5.3,-1.9
LAUST450000000000003,2016,M08,2016 Aug,5.3,0.0
LAUST450000000000003,2016,M09,2016 Sep,4.7,-11.3
LAUST450000000000003,2016,M10,2016 Oct,4.8,2.1
LAUST450000000000003,2016,M11,2016 Nov,4.4,-8.3
LAUST450000000000003,2016,M12,2016 Dec,4.6,4.5
LAUST450000000000003,2017,M01,2017 Jan,5.1,10.9
LAUST450000000000003,2017,M02,2017 Feb,4.6,-9.8
LAUST450000000000003,2017,M03,2017 Mar,4.1,-10.9
LAUST450000000000003,2017,M04,2017 Apr,3.6,-12.2
LAUST450000000000003,2017,M05,2017 May,3.8,5.6
LAUST450000000000003,2017,M06,2017 Jun,4.4,15.8
LAUST450000000000003,2017,M07,2017 Jul,4.6,4.5
LAUST450000000000003,2017,M08,2017 Aug,4.8,4.3
LAUST450000000000003,2017,M09,2017 Sep,4.0,-16.7
LAUST450000000000003,2017,M10,2017 Oct,4.2,5.0
LAUST450000000000003,2017,M11,2017 Nov,4.0,-4.8
LAUST450000000000003,2017,M12,2017 Dec,4.1,2.5
LAUST450000000000003,2018,M01,2018 Jan,4.5,9.8
LAUST450000000000003,2018,M02,2018 Feb,4.0,-11.1
LAUST450000000000003,2018,M03,2018 Mar,3.5,-12.5
LAUST450000000000003,2018,M04,2018 Apr,2.7,-22.9
LAUST450000000000003,2018,M05,2018 May,2.9,7.4
LAUST450000000000003,2018,M06,2018 Jun,3.7,27.6
LAUST450000000000003,2018,M07,2018 Jul,3.6,-2.7
LAUST450000000000003,2018,M08,2018 Aug,3.7,2.8
LAUST450000000000003,2018,M09,2018 Sep,3.1,-16.2
LAUST450000000000003,2018,M10,2018 Oct,3.3,6.5
LAUST450000000000003,2018,M11,2018 Nov,3.1,-6.1
LAUST450000000000003,2018,M12,2018 Dec,3.5,12.9
LAUST450000000000003,2019,M01,2019 Jan,4.0,14.3
LAUST450000000000003,2019,M02,2019 Feb,3.5,-12.5
LAUST450000000000003,2019,M03,2019 Mar,3.4,-2.9
LAUST450000000000003,2019,M04,2019 Apr,2.6,-23.5
LAUST450000000000003,2019,M05,2019 May,2.7,3.8
LAUST450000000000003,2019,M06,2019 Jun,3.1,14.8
LAUST450000000000003,2019,M07,2019 Jul,3.0,-3.2
LAUST450000000000003,2019,M08,2019 Aug,2.8,-6.7
LAUST450000000000003,2019,M09,2019 Sep,2.0,-28.6
LAUST450000000000003,2019,M10,2019 Oct,2.4,20.0
LAUST450000000000003,2019,M11,2019 Nov,2.3,-4.2
LAUST450000000000003,2019,M12,2019 Dec,2.4,4.3
LAUST450000000000003,2020,M01,2020 Jan,3.0,25.0
LAUST450000000000003,2020,M02,2020 Feb,3.1,3.3
LAUST450000000000003,2020,M03,2020 Mar,3.0,-3.2
LAUST450000000000003,2020,M04,2020 Apr,12.2,306.7
LAUST450000000000003,2020,M05,2020 May,12.0,-1.6
LAUST450000000000003,2020,M06,2020 Jun,8.9,-25.8
LAUST450000000000003,2020,M07,2020 Jul,8.9,0.0
LAUST450000000000003,2020,M08,2020 Aug,6.7,-24.7
LAUST450000000000003,2020,M09,2020 Sep,4.9,-26.9
LAUST450000000000003,2020,M10,2020 Oct,4.1,-16.3
LAUST450000000000003,2020,M11,2020 Nov,4.1,0.0
LAUST450000000000003,2020,M12,2020 Dec,4.6,12.2
LAUST460000000000003,2005,M01,2005 Jan,4.6,17.9
LAUST460000000000003,2005,M02,2005 Feb,4.6,0.0
LAUST460000000000003,2005,M03,2005 Mar,4.5,-2.2
LAUST460000000000003,2005,M04,2005 Apr,3.9,-13.3
LAUST460000000000003,2005,M05,2005 May,3.9,0.0
LAUST460000000000003,2005,M06,2005 Jun,3.8,-2.6
LAUST460000000000003,2005,M07,2005 Jul,3.6,-5.3
LAUST460000000000003,2005,M08,2005 Aug,3.6,0.0
LAUST460000000000003,2005,M09,2005 Sep,3.3,-8.3
LAUST460000000000003,2005,M10,2005 Oct,3.2,-3.0
LAUST460000000000003,2005,M11,2005 Nov,3.3,3.1
LAUST460000000000003,2005,M12,2005 Dec,3.5,6.1
LAUST460000000000003,2006,M01,2006 Jan,3.7,5.7
LAUST460000000000003,2006,M02,2006 Feb,3.6,-2.7
LAUST460000000000003,2006,M03,2006 Mar,3.5,-2.8
LAUST460000000000003,2006,M04,2006 Apr,2.9,-17.1
LAUST460000000000003,2006,M05,2006 May,2.9,0.0
LAUST460000000000003,2006,M06,2006 Jun,3.0,3.4
LAUST460000000000003,2006,M07,2006 Jul,3.0,0.0
LAUST460000000000003,2006,M08,2006 Aug,3.0,0.0
LAUST460000000000003,2006,M09,2006 Sep,2.9,-3.3
LAUST460000000000003,2006,M10,2006 Oct,2.8,-3.4
LAUST460000000000003,2006,M11,2006 Nov,2.9,3.6
LAUST460000000000003,2006,M12,2006 Dec,3.1,6.9
LAUST460000000000003,2007,M01,2007 Jan,3.6,16.1
LAUST460000000000003,2007,M02,2007 Feb,3.5,-2.8
LAUST460000000000003,2007,M03,2007 Mar,3.4,-2.9
LAUST460000000000003,2007,M04,2007 Apr,2.9,-14.7
LAUST460000000000003,2007,M05,2007 May,2.7,-6.9
LAUST460000000000003,2007,M06,2007 Jun,2.7,0.0
LAUST460000000000003,2007,M07,2007 Jul,2.6,-3.7
LAUST460000000000003,2007,M08,2007 Aug,2.6,0.0
LAUST460000000000003,2007,M09,2007 Sep,2.5,-3.8
LAUST460000000000003,2007,M10,2007 Oct,2.4,-4.0
LAUST460000000000003,2007,M11,2007 Nov,2.5,4.2
LAUST460000000000003,2007,M12,2007 Dec,2.7,8.0
LAUST460000000000003,2008,M01,2008 Jan,3.1,14.8
LAUST460000000000003,2008,M02,2008 Feb,3.1,0.0
LAUST460000000000003,2008,M03,2008 Mar,3.1,0.0
LAUST460000000000003,2008,M04,2008 Apr,2.8,-9.7
LAUST460000000000003,2008,M05,2008 May,2.7,-3.6
LAUST460000000000003,2008,M06,2008 Jun,2.8,3.7
LAUST460000000000003,2008,M07,2008 Jul,2.8,0.0
LAUST460000000000003,2008,M08,2008 Aug,3.0,7.1
LAUST460000000000003,2008,M09,2008 Sep,2.9,-3.3
LAUST460000000000003,2008,M10,2008 Oct,3.0,3.4
LAUST460000000000003,2008,M11,2008 Nov,3.4,13.3
LAUST460000000000003,2008,M12,2008 Dec,3.9,14.7
LAUST460000000000003,2009,M01,2009 Jan,5.0,28.2
LAUST460000000000003,2009,M02,2009 Feb,5.2,4.0
LAUST460000000000003,2009,M03,2009 Mar,5.6,7.7
LAUST460000000000003,2009,M04,2009 Apr,5.2,-7.1
LAUST460000000000003,2009,M05,2009 May,4.9,-5.8
LAUST460000000000003,2009,M06,2009 Jun,4.9,0.0
LAUST460000000000003,2009,M07,2009 Jul,4.7,-4.1
LAUST460000000000003,2009,M08,2009 Aug,4.7,0.0
LAUST460000000000003,2009,M09,2009 Sep,4.4,-6.4
LAUST460000000000003,2009,M10,2009 Oct,4.5,2.3
LAUST460000000000003,2009,M11,2009 Nov,4.7,4.4
LAUST460000000000003,2009,M12,2009 Dec,5.3,12.8
LAUST460000000000003,2010,M01,2010 Jan,5.9,11.3
LAUST460000000000003,2010,M02,2010 Feb,5.9,0.0
LAUST460000000000003,2010,M03,2010 Mar,5.9,0.0
LAUST460000000000003,2010,M04,2010 Apr,4.9,-16.9
LAUST460000000000003,2010,M05,2010 May,4.8,-2.0
LAUST460000000000003,2010,M06,2010 Jun,4.7,-2.1
LAUST460000000000003,2010,M07,2010 Jul,4.6,-2.1
LAUST460000000000003,2010,M08,2010 Aug,4.7,2.2
LAUST460000000000003,2010,M09,2010 Sep,4.4,-6.4
LAUST460000000000003,2010,M10,2010 Oct,4.3,-2.3
LAUST460000000000003,2010,M11,2010 Nov,4.6,7.0
LAUST460000000000003,2010,M12,2010 Dec,5.1,10.9
LAUST460000000000003,2011,M01,2011 Jan,5.8,13.7
LAUST460000000000003,2011,M02,2011 Feb,5.8,0.0
LAUST460000000000003,2011,M03,2011 Mar,5.8,0.0
LAUST460000000000003,2011,M04,2011 Apr,4.9,-15.5
LAUST460000000000003,2011,M05,2011 May,4.6,-6.1
LAUST460000000000003,2011,M06,2011 Jun,4.6,0.0
LAUST460000000000003,2011,M07,2011 Jul,4.3,-6.5
LAUST460000000000003,2011,M08,2011 Aug,4.4,2.3
LAUST460000000000003,2011,M09,2011 Sep,4.1,-6.8
LAUST460000000000003,2011,M10,2011 Oct,3.9,-4.9
LAUST460000000000003,2011,M11,2011 Nov,4.2,7.7
LAUST460000000000003,2011,M12,2011 Dec,4.5,7.1
LAUST460000000000003,2012,M01,2012 Jan,5.0,11.1
LAUST460000000000003,2012,M02,2012 Feb,5.0,0.0
LAUST460000000000003,2012,M03,2012 Mar,4.9,-2.0
LAUST460000000000003,2012,M04,2012 Apr,4.3,-12.2
LAUST460000000000003,2012,M05,2012 May,4.2,-2.3
LAUST460000000000003,2012,M06,2012 Jun,4.2,0.0
LAUST460000000000003,2012,M07,2012 Jul,4.0,-4.8
LAUST460000000000003,2012,M08,2012 Aug,4.1,2.5
LAUST460000000000003,2012,M09,2012 Sep,3.9,-4.9
LAUST460000000000003,2012,M10,2012 Oct,3.7,-5.1
LAUST460000000000003,2012,M11,2012 Nov,3.9,5.4
LAUST460000000000003,2012,M12,2012 Dec,4.1,5.1
LAUST460000000000003,2013,M01,2013 Jan,4.6,12.2
LAUST460000000000003,2013,M02,2013 Feb,4.6,0.0
LAUST460000000000003,2013,M03,2013 Mar,4.4,-4.3
LAUST460000000000003,2013,M04,2013 Apr,4.0,-9.1
LAUST460000000000003,2013,M05,2013 May,3.6,-10.0
LAUST460000000000003,2013,M06,2013 Jun,3.6,0.0
LAUST460000000000003,2013,M07,2013 Jul,3.5,-2.8
LAUST460000000000003,2013,M08,2013 Aug,3.5,0.0
LAUST460000000000003,2013,M09,2013 Sep,3.3,-5.7
LAUST460000000000003,2013,M10,2013 Oct,3.3,0.0
LAUST460000000000003,2013,M11,2013 Nov,3.5,6.1
LAUST460000000000003,2013,M12,2013 Dec,3.6,2.9
LAUST460000000000003,2014,M01,2014 Jan,4.1,13.9
LAUST460000000000003,2014,M02,2014 Feb,4.2,2.4
LAUST460000000000003,2014,M03,2014 Mar,4.0,-4.8
LAUST460000000000003,2014,M04,2014 Apr,3.6,-10.0
LAUST460000000000003,2014,M05,2014 May,3.2,-11.1
LAUST460000000000003,2014,M06,2014 Jun,3.3,3.1
LAUST460000000000003,2014,M07,2014 Jul,3.0,-9.1
LAUST460000000000003,2014,M08,2014 Aug,3.2,6.7
LAUST460000000000003,2014,M09,2014 Sep,2.9,-9.4
LAUST460000000000003,2014,M10,2014 Oct,2.9,0.0
LAUST460000000000003,2014,M11,2014 Nov,3.3,13.8
LAUST460000000000003,2014,M12,2014 Dec,3.5,6.1
LAUST460000000000003,2015,M01,2015 Jan,3.8,8.6
